method,protocol,estimand,support,period,scope,n,n_stations,RMSE,MAE,bias,agreement_R2
G_PLUS_P|log1p|uniform|strict18|500m,loso,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_higher,20,10,0.2841518315973951,0.25446907980419825,-0.1797174893171681,0.7547616282824946
G_PLUS_P|log1p|uniform|strict18|500m,loso,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_lower,20,10,0.305577746757264,0.20490836880197896,0.1440602401761791,-0.9982488557888576
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,all_period,all_network,6462,21,1.7269313210516803,0.5914002804908636,-0.1618267318017889,0.5688921346756189
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,all_period,nonindustrial,6150,20,1.1784233728416054,0.44932857017755445,-0.08713185574685527,0.6770779159978155
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,all_period,industrial_descriptive,312,1,5.864707954686838,3.391852262628205,-1.6341776540384614,0.0926310573892668
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,all_period,nonindustrial_higher,2394,10,1.4098643475753183,0.6820494026807435,-0.08733879042928155,0.6875946873426017
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,all_period,nonindustrial_lower,2458,10,0.4374008400008811,0.19968875454567128,0.008430022544157853,0.6515956925052688
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,primary_2024_2025,all_network,5089,21,1.6228803317138032,0.5785830366930556,-0.11642079529065827,0.5909420505044425
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial,4852,20,1.0381092666685159,0.4376878047590603,-0.03882276769871393,0.7170489967797598
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,237,1,5.872860703656618,3.4630710761181436,-1.7050521449789031,0.0780743542818586
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2394,10,1.4098643475753183,0.6820494026807435,-0.08733879042928155,0.6875946873426017
G|log1p|uniform|permissive|500m,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2458,10,0.4374008400008811,0.19968875454567128,0.008430022544157853,0.6515956925052688
G|log1p|uniform|permissive|500m,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,all_network,42,21,0.3874575276922491,0.1599498301811224,-0.12025375250522102,0.9088062580266227
G|log1p|uniform|permissive|500m,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial,40,20,0.10090551607710117,0.08265309930013438,-0.04097221774043793,0.9828860862210703
G|log1p|uniform|permissive|500m,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,industrial_descriptive,2,1,1.7172511719540233,1.7058844478008832,-1.7058844478008832,-65.14251151828942
G|log1p|uniform|permissive|500m,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_higher,20,10,0.12492564627005372,0.10900008455526602,-0.088887087630266,0.952598649631642
G|log1p|uniform|permissive|500m,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_lower,20,10,0.0689741201725811,0.056306114045002756,0.0069426521493901215,0.8981928070197611
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,all_period,all_network,6462,21,1.7683032499246654,0.6273481888490762,-0.20092228456919378,0.547988687540032
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,all_period,nonindustrial,6150,20,1.2342250016523721,0.48366568277117555,-0.11942804383514312,0.6457713121054696
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,all_period,industrial_descriptive,312,1,5.893727543667453,3.459551433653846,-1.8072991451923077,0.08362920416323127
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,all_period,nonindustrial_higher,2394,10,1.4977857356059285,0.7352948963029239,-0.17301525235555554,0.6474155664127201
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,all_period,nonindustrial_lower,2458,10,0.4743959369732119,0.21420236731349876,-0.01767170355027665,0.5901676730631439
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,primary_2024_2025,all_network,5089,21,1.6654478405789503,0.6138037716851602,-0.180820859061855,0.5692017655796531
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,primary_2024_2025,nonindustrial,4852,20,1.10494145004553,0.47131191273820694,-0.09431895331116653,0.6794442038908346
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,237,1,5.879111929424567,3.530978875527426,-1.9517375118143456,0.07611066643867581
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2394,10,1.4977857356059285,0.7352948963029239,-0.17301525235555554,0.6474155664127201
G|log1p|uniform|permissive|500m,calendar_season_out,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2458,10,0.4743959369732119,0.21420236731349876,-0.01767170355027665,0.5901676730631439
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,all_period,all_network,6462,21,2.1968943901213445,0.9218171176101007,-0.09881420538478335,0.30232337350893135
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,all_period,nonindustrial,6150,20,1.4609877040774335,0.7220224465454423,0.12423430473585854,0.5036498324121734
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,all_period,industrial_descriptive,312,1,7.6083536138781245,4.860077460711539,-4.495443491416667,-0.5271176886802986
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,all_period,nonindustrial_higher,2394,10,1.4564321325441174,0.7614722720837929,-0.18279033425756058,0.6666163799223772
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,all_period,nonindustrial_lower,2458,10,1.251664275007444,0.6720211487582994,0.5100210987909276,-1.8529883867998849
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,primary_2024_2025,all_network,5089,21,2.123040180239805,0.9180621223917272,-0.05998013967763808,0.2999512726413588
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,primary_2024_2025,nonindustrial,4852,20,1.356566162511632,0.7161567607206306,0.1681846250238046,0.5168220992459408
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,237,1,7.688187320364736,5.051584547827004,-4.731100132637131,-0.5799538752824254
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2394,10,1.4564321325441174,0.7614722720837929,-0.18279033425756058,0.6666163799223772
G|log1p|uniform|permissive|500m,loso,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2458,10,1.251664275007444,0.6720211487582994,0.5100210987909276,-1.8529883867998849
G|log1p|uniform|permissive|500m,loso,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,all_network,42,21,1.2858912537165412,0.7065719114186197,-0.0594192936637937,-0.004443043690474102
G|log1p|uniform|permissive|500m,loso,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial,40,20,0.7831179029825593,0.505291758859555,0.17421848978301238,-0.030798621079494826
G|log1p|uniform|permissive|500m,loso,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,industrial_descriptive,2,1,4.739026233799792,4.732174962599915,-4.732174962599915,-502.7224005847657
G|log1p|uniform|permissive|500m,loso,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_higher,20,10,0.5294757084899059,0.44982652742328755,-0.18941314928047587,0.14850993579140237
G|log1p|uniform|permissive|500m,loso,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_lower,20,10,0.97272954826237,0.5607569902958223,0.5378501288465005,-19.248382746820102
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,all_period,all_network,5784,21,1.7340938384277134,0.6214032466818032,-0.1788975544885114,0.5719772229098483
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,all_period,nonindustrial,5511,20,1.2389714937391454,0.48598716572809836,-0.10782073298522046,0.6664966546462804
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,all_period,industrial_descriptive,273,1,5.720375671297284,3.3550223753846153,-1.6137120720879121,0.0873736073223077
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,all_period,nonindustrial_higher,2369,10,1.413210948145801,0.6777091831238498,-0.0950484833053609,0.6814371479701034
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,all_period,nonindustrial_lower,2379,10,0.4243400711817699,0.19178441486639344,-0.0026602686015762852,0.6642231771413478
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,primary_2024_2025,all_network,4975,21,1.6088942011867797,0.5704248452397085,-0.12302219747408043,0.5883983629289791
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,primary_2024_2025,nonindustrial,4748,20,1.0424496614782708,0.4342350837800232,-0.04875708423621525,0.7124410409238466
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,227,1,5.831077111073057,3.419010692863436,-1.6763735527753303,0.06381322648331422
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2369,10,1.413210948145801,0.6777091831238498,-0.0950484833053609,0.6814371479701034
G|log1p|uniform|permissive|500m,season_year_out,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2379,10,0.4243400711817699,0.19178441486639344,-0.0026602686015762852,0.6642231771413478
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,all_period,all_network,5089,21,1.690451763566608,0.6268994214681449,-0.13462078347639808,0.5561692289064841
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,all_period,nonindustrial,4852,20,1.130527302068422,0.4819938799879205,-0.05376630139352638,0.6644268439603745
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,all_period,industrial_descriptive,237,1,5.932518677282258,3.5934888191983125,-1.789920138185654,0.059248922672272775
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,all_period,nonindustrial_higher,2394,10,1.5362711484623353,0.754859697663492,-0.12289987901019214,0.6290635570177538
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,all_period,nonindustrial_lower,2458,10,0.473527594530841,0.216232786613096,0.013567215617986168,0.591666628161021
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,primary_2024_2025,all_network,5089,21,1.690451763566608,0.6268994214681449,-0.13462078347639808,0.5561692289064841
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,primary_2024_2025,nonindustrial,4852,20,1.130527302068422,0.4819938799879205,-0.05376630139352638,0.6644268439603745
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,237,1,5.932518677282258,3.5934888191983125,-1.789920138185654,0.059248922672272775
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2394,10,1.5362711484623353,0.754859697663492,-0.12289987901019214,0.6290635570177538
G|log1p|uniform|permissive|500m,year_out,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2458,10,0.473527594530841,0.216232786613096,0.013567215617986168,0.591666628161021
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,all_period,all_network,6462,21,1.542295690235403,0.4889239961215413,-0.2077853266245744,0.6561483570324129
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,all_period,nonindustrial,6150,20,0.8701729821093835,0.34454051557356097,-0.09822827254439025,0.8239215361119332
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,all_period,industrial_descriptive,312,1,5.860071874652536,3.334944526153846,-2.3673234118589743,0.09406504946129846
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,all_period,nonindustrial_higher,2394,10,0.9922148001119961,0.4971599215893902,-0.10357074496031746,0.8452697754872398
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,all_period,nonindustrial_lower,2458,10,0.38487165821199537,0.16927180471236777,-0.012360924986574448,0.7302532925792928
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,all_network,5089,21,1.4629179414479425,0.47563516596738065,-0.1653975774203183,0.6676070716670144
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial,4852,20,0.7488605998603343,0.3310533693874691,-0.057364286284418795,0.8527595739496667
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,237,1,5.871389632969101,3.435596672320675,-2.377117107341772,0.07853615578030237
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2394,10,0.9922148001119961,0.4971599215893902,-0.10357074496031746,0.8452697754872398
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2458,10,0.38487165821199537,0.16927180471236777,-0.012360924986574448,0.7302532925792928
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,all_network,42,21,0.529593124163735,0.1899222634971459,-0.17286666054356778,0.8296267113635123
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial,40,20,0.10740073927996768,0.08054511512868674,-0.0626367320274297,0.9806119529321551
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,industrial_descriptive,2,1,2.378896392118399,2.3774652308663295,-2.3774652308663295,-125.92994564219646
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_higher,20,10,0.1425984668196722,0.12218368753825763,-0.11135670320352245,0.9382385879640844
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_lower,20,10,0.052302149635039236,0.03890654271911583,-0.013916760851336923,0.941461013071115
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,all_network,6462,21,1.5240298451125958,0.4716472792248684,-0.21642321740639123,0.6642447922333672
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,nonindustrial,6150,20,0.8062927975946117,0.32437013539692683,-0.10505095393497561,0.8488247790931004
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,industrial_descriptive,312,1,5.940654503004934,3.374706364294872,-2.411741872371795,0.06897847872586205
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,nonindustrial_higher,2394,10,0.9467138975557642,0.47556410199970767,-0.13687434218517125,0.8591355969572314
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,nonindustrial_lower,2458,10,0.3676183506324501,0.158779717476607,-0.021866642651139138,0.7538960100763639
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,all_network,5089,21,1.4607758180539565,0.462107729114718,-0.19092600830178816,0.6685797924792343
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,nonindustrial,4852,20,0.7146225920226571,0.3150826475154163,-0.07861199151438583,0.8659154971167158
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,237,1,5.946810025824978,3.472089568438819,-2.4902830102109705,0.05471095281763527
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2394,10,0.9467138975557642,0.47556410199970767,-0.13687434218517125,0.8591355969572314
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2458,10,0.3676183506324501,0.158779717476607,-0.021866642651139138,0.7538960100763639
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,all_network,6462,21,1.4383766157651665,0.4816937298596874,-0.11657732846878675,0.7009243593544057
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,nonindustrial,6150,20,0.8408623871738469,0.3446111103598862,-0.05197153553582115,0.8355836874225094
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,industrial_descriptive,312,1,5.377139819140206,3.1838030565384616,-1.3900569007051282,0.23722967619833824
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,nonindustrial_higher,2394,10,0.9660144490325129,0.5001423203640769,-0.03699132138162072,0.8533334761567333
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,nonindustrial_lower,2458,10,0.38766519074984956,0.17213086793807975,0.014491742712042309,0.7263232502474197
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,all_network,5089,21,1.3580778574847296,0.4685580866070741,-0.07608267992167421,0.7135418518755932
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial,4852,20,0.7325098729211165,0.3339732869627782,-0.01091024727976093,0.8591191161303137
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,237,1,5.3496266077122,3.223855335021097,-1.4103301194936708,0.2350317035246019
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2394,10,0.9660144490325129,0.5001423203640769,-0.03699132138162072,0.8533334761567333
M_AUX|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2458,10,0.38766519074984956,0.17213086793807975,0.014491742712042309,0.7263232502474197
M_AUX|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,all_network,42,21,0.31771761221852585,0.1257368639258765,-0.08118985333874564,0.9386803862477562
M_AUX|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial,40,20,0.0792347720698776,0.061523779744570975,-0.014749418628083585,0.989447602321366
M_AUX|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,industrial_descriptive,2,1,1.412186645345212,1.4099985475519867,-1.4099985475519867,-43.729829125124944
M_AUX|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_higher,20,10,0.09863524178085371,0.0813850813578909,-0.04303778419180583,0.9704503914998349
M_AUX|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_lower,20,10,0.053173182044743576,0.04166247813125103,0.01353894693563866,0.9394949776456885
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,all_network,6462,21,1.4117928022994655,0.4589857034111513,-0.11546317714829156,0.7118771243771119
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,nonindustrial,6150,20,0.779057583394435,0.32232098273379833,-0.049744121034513825,0.858865181236442
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,industrial_descriptive,312,1,5.4145959558830485,3.152857601378205,-1.4108868793910256,0.2265660376788372
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,nonindustrial_higher,2394,10,0.9188467452750546,0.4706989374878863,-0.05352003766917293,0.8673064183244191
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,all_period,nonindustrial_lower,2458,10,0.37666070878350477,0.1658756201238527,0.004745349494780308,0.7416402064114982
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,all_network,5089,21,1.34953591446508,0.4508697821989448,-0.08895307162543331,0.7171340081961397
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,nonindustrial,4852,20,0.6988875403513006,0.3162769024341364,-0.024003071129808328,0.871755219505013
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,237,1,5.395105467698558,3.2063324514767935,-1.4186467526582274,0.22196994482688281
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2394,10,0.9188467452750546,0.4706989374878863,-0.05352003766917293,0.8673064183244191
M_AUX|log1p|uniform|permissive|2km_exact,dispersed_mod9,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2458,10,0.37666070878350477,0.1658756201238527,0.004745349494780308,0.7416402064114982
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,all_network,6462,21,1.5559701767557288,0.5582644600186413,-0.09635568422322191,0.6500239291676846
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,nonindustrial,6150,20,0.9148629379291496,0.4029022977415382,-0.03996416236430245,0.8053711934526774
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,industrial_descriptive,312,1,5.800472405463712,3.620691697211538,-1.20791933625,0.11239884330923544
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,nonindustrial_higher,2394,10,1.0544021557177765,0.5702127877101504,-0.041595050911487054,0.8252664403290702
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,all_period,nonindustrial_lower,2458,10,0.5077397447952215,0.23131762171330347,0.04373198756415785,0.530531334159416
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,all_network,5089,21,1.4744898248530551,0.550078997034663,-0.05993126021406955,0.6623277256033171
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial,4852,20,0.82410539154429,0.3985301170546991,0.0016312187861912643,0.8216838768472158
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,industrial_descriptive,237,1,5.7253834072256735,3.652674632742616,-1.320273657299578,0.12379516352544828
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial_higher,2394,10,1.0544021557177765,0.5702127877101504,-0.041595050911487054,0.8252664403290702
PM_XGB|log1p|uniform|permissive|2km_exact,block30,daily,all_expected_targets,primary_2024_2025,nonindustrial_lower,2458,10,0.5077397447952215,0.23131762171330347,0.04373198756415785,0.530531334159416
PM_XGB|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,all_network,42,21,0.3044036801160016,0.1423301294960567,-0.06496720521093027,0.943711895017176
PM_XGB|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial,40,20,0.09940546179722082,0.08341895445255729,-0.0021878839531745673,0.9833911325856239
PM_XGB|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,industrial_descriptive,2,1,1.3222196085102849,1.3205536303660446,-1.3205536303660446,-38.21211120908983
PM_XGB|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_higher,20,10,0.11981318732447546,0.10390494597706694,-0.04580502662541418,0.9563989701263874
PM_XGB|log1p|uniform|permissive|2km_exact,block30,sampled_date_station_year_mean,all_sampled_dates,primary_2024_2025,nonindustrial_lower,20,10,0.07353700982082155,0.06293296292804762,0.04142925871906505,0.884277433319953
HARMONIC,block30,daily,common_bracketable,primary_2024_2025,all_network,4928,21,1.8189597516134743,0.7550240720593523,-0.003948595627801755,0.48565379643898954
HARMONIC,block30,daily,common_bracketable,primary_2024_2025,nonindustrial,4695,20,1.2507443634432058,0.5730157644283792,0.011039305935253124,0.583546959672085
HARMONIC,block30,daily,common_bracketable,primary_2024_2025,industrial_descriptive,233,1,6.201265125329277,4.422530528400209,-0.30595802841124636,-0.022838536937773046
HARMONIC,block30,daily,common_bracketable,primary_2024_2025,nonindustrial_higher,2334,10,1.6965746285446839,0.9112506145322401,0.025401382225428055,0.5409997772363622
HARMONIC,block30,daily,common_bracketable,primary_2024_2025,nonindustrial_lower,2361,10,0.5151545249597683,0.23864891133968305,-0.003158528059354404,0.495132043683446
INTERP_LINEAR,block30,daily,common_bracketable,primary_2024_2025,all_network,4928,21,2.1258567112459374,0.8538395083657405,-0.015042418378591563,0.29744984058377966
INTERP_LINEAR,block30,daily,common_bracketable,primary_2024_2025,nonindustrial,4695,20,1.439426777481754,0.6419170321892197,0.02201744799048877,0.4484205425052039
INTERP_LINEAR,block30,daily,common_bracketable,primary_2024_2025,industrial_descriptive,233,1,7.337113581569255,5.124122880248848,-0.7618066784765835,-0.4318481676317041
INTERP_LINEAR,block30,daily,common_bracketable,primary_2024_2025,nonindustrial_higher,2334,10,1.946887815304783,1.0184318399426995,0.06023348077307112,0.39556609948713883
INTERP_LINEAR,block30,daily,common_bracketable,primary_2024_2025,nonindustrial_lower,2361,10,0.6108832327511192,0.26970798462605955,-0.015761552650996692,0.290064032634191
INTERP_LOGLINEAR,block30,daily,common_bracketable,primary_2024_2025,all_network,4928,21,2.1033711105299244,0.8254734722136392,-0.10046976938170962,0.31223326123784634
INTERP_LOGLINEAR,block30,daily,common_bracketable,primary_2024_2025,nonindustrial,4695,20,1.4124682018156187,0.6147755937959796,-0.05666113669774467,0.46888778804741305
INTERP_LOGLINEAR,block30,daily,common_bracketable,primary_2024_2025,industrial_descriptive,233,1,7.3055546665557145,5.071080936466484,-0.9832231189577415,-0.41955712371433407
INTERP_LOGLINEAR,block30,daily,common_bracketable,primary_2024_2025,nonindustrial_higher,2334,10,1.9136891527761302,0.9744353327101836,-0.07784593847298493,0.4160041638868279
INTERP_LOGLINEAR,block30,daily,common_bracketable,primary_2024_2025,nonindustrial_lower,2361,10,0.5890600983032255,0.2592288633318745,-0.0357186007623737,0.33988138403503343
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,common_bracketable,primary_2024_2025,all_network,4928,21,1.4632679269958313,0.4636348858133117,-0.161362730075487,0.667143481267849
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,common_bracketable,primary_2024_2025,nonindustrial,4695,20,0.7280384063727586,0.3165800194351438,-0.051076392049414276,0.8588965901264233
M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,block30,daily,common_bracketable,primary_2024_2025,industrial_descriptive,233,1,5.88263782879514,3.426822000171674,-2.3836561078969956,0.07957012487610093
